unit_id,label_zh,label_en,symbol,alias,quantitykind,dimensionVec,conversionVal,basicUnit,frequency,keywords_zh,description_zh,description_en,informativeReference
PicoC,皮库伦,PicoCoulomb,pC,,ElectricCharge,A0E1L0I0M0H0T1D0,1e-12,C,39.10251768975719,,皮库伦是电荷量的单位，表示1万亿分之一库伦。常用于电荷量的微小测量，例如电子的电荷量。,"A PicoCoulomb is (10^{-12} C).""",
PicoFARAD,皮法拉,Picofarad,pF,,Capacitance,A0E2L-2I0M-1H0T4D0,1e-12,FARAD,45.00001318055929,,皮法是电容量的单位，它表示电容器两极之间的电荷量与两极之间的电压之比。常用于电子电路设计和制造中。,"""PicoF"" is a common unit of electric capacitance equal to (10^{-12} farad). This unit was formerly called the micromicrofarad.""",http://en.wikipedia.org/wiki/Farad?oldid=493070876
PicoFARAD-PER-M,皮法每米,Picofarad Per Metre,pF/m,,Permittivity,A0E2L-3I0M-1H0T4D0,1e-12,FARAD-PER-M,43.495781194899855,,,,
PicoGM,皮克,Picograms,pg,,Mass,A0E0L0I0M1H0T0D0,0.15,KiloGM,57.397933727679714,,皮克克是重量单位，1皮克克等于1万亿分之1克，常用于测量微量物质的质量，例如基因和蛋白质的量。一般情况下，它通常用来表示非常微小的物质，而不是质量量较大的物质。,10**-12 grams or one 10**-15 of the SI standard unit of mass (kilogram).,
PicoGM-PER-GM,皮克每克,Picograms per gram,pg/g,,MassRatio,A0E0L0I0M0H0T0D1,1e-12,KiloGM-PER-KiloGM,51.98764907357716,,,One part per 10**12 (trillion) by mass of the measurand in the matrix.,
PicoGM-PER-KiloGM,皮克每千克,Picograms per kilogram,pg/kg,,MassRatio,A0E0L0I0M0H0T0D1,0.15,KiloGM-PER-KiloGM,51.98764907357716,,,One part per 10**15 by mass of the measurand in the matrix.,
PicoGM-PER-L,皮克每升,Picograms per litre,pF/l,,MassDensity,A0E0L-3I0M1H0T0D0,1e-12,KiloGM-PER-M3,49.89384213288358,,,One 10**15 part of the SI standard unit of mass of the measurand per litre volume of matrix..,
PicoGM-PER-MilliL,皮克每毫升,Picograms per millilitre,pg/ml,,"MassConcentration,MassDensity",A0E0L-3I0M1H0T0D0,1e-09,KiloGM-PER-M3,49.89384213288358,,,One 10**15 part of the SI standard unit of mass of the measurand per millilitre volume of matrix.,
PicoH,皮亨,Picohenry,pH,,Inductance,A0E-2L2I0M1H0T-2D0,1e-12,H,25.447571037218832,,,,
PicoM,皮米,Picometre,pm,,Length,A0E0L1I0M0H0T0D0,1e-12,M,74.30784736128425,,皮米是一个长度单位，相当于10的负12次方米，用于描述非常小的长度或分子/原子尺寸。常用于物理、化学等领域中对微观世界的研究和描述。,,",http://baike.baidu.com/view/89507.htm"
PicoMOL-PER-KiloGM,皮摩尔每千克,Picomoles per kilogram,pmol/kg,,AmountOfSubstancePerUnitMass,A1E0L0I0M-1H0T0D0,1e-12,MOL-PER-KiloGM,39.69667293431131,,,,
PicoMOL-PER-L,皮摩尔每升,Picomoles per litre,pmol/l,,AmountOfSubstancePerUnitVolume,A1E0L-3I0M0H0T0D0,1e-09,MOL-PER-M3,39.69667293431131,,,,
PicoMOL-PER-L-DAY,皮摩尔每升每天,Picomoles per litre per day,,,,A0E0L-3I0M1H0T-1D0,,,45.73472240564523,,,A change in the quantity of matter of 10^-12 moles in the SI unit of volume scaled by 10^-3 over a period of 86400 seconds.,
PicoMOL-PER-L-HR,皮摩尔每升每小时,Picomoles per litre per hour,,,,A1E0L-3I0M0H0T-1D0,,,45.73472240564523,,,A change in the quantity of matter of 10^-12 moles in the SI unit of volume scaled by 10^-3 over a period of 3600 seconds.,
PicoMOL-PER-M-W-SEC,皮摩尔每米每瓦每秒,Picomoles per metre per watt per second,,,,A1E0L-3I0M-1H0T2D0,,,48.75374714131219,,,,
PicoMOL-PER-M2-DAY,皮摩尔每平方米每天,Picomoles per square metre per day,,,,A1E0L-3I0M0H0T-1D0,,,45.73472240564523,,,,
PicoMOL-PER-M3,皮摩尔每立方米,Picomoles per cubic metre,,,AmountOfSubstancePerUnitVolume,A1E0L-3I0M0H0T0D0,1e-12,MOL-PER-M3,39.69667293431131,,,,
PicoMOL-PER-M3-SEC,皮摩尔每立方米每秒,Picomoles per cubic metre per second,,,,A1E0L-3I0M0H0T-1D0,,,45.73472240564523,,,,
PicoPA-PER-KiloM,皮帕每千米,Picopascal Per Kilometre,pPa/km,,"EnergyPerArea,ForcePerLength",A0E0L0I0M1H0T-2D0,1e-15,J-PER-M2,44.10407949235644,,,,
PicoS-PER-M,皮西门子每米,Picosiemens Per Metre,pS/m,,Conductivity,A0E2L-3I0M-1H0T3D0,1e-12,S-PER-M,43.49806758033158,,,,
PicoSEC,皮秒,Picosecond,ps,,Time,A0E0L0I0M0H0T1D0,1e-12,SEC,73.19620659384529,,皮秒是时间的单位，表示一秒钟的十万亿分之一秒，常用于描述极短时间间隔和快速变化。它在科学研究和技术应用中有着广泛的应用，例如激光技术和超快速电子学等领域。,,
PicoW,皮瓦,Picowatt,pW,,Power,A0E0L2I0M1H0T-3D0,1e-12,W,46.98243411530794,,皮瓦是国际制单位制中的功率单位之一，表示每秒传递的能量为1皮焦的功率。常用于描述微弱的电信号或电磁场的强度等。,,
PicoW-PER-CentiM2-L,皮瓦特每平方厘米每升,Picowatts per square centimetre per litre,pW/cm2·l,,,A0E0L-3I0M1H0T-3D0,,,52.53283520469341,,,The power (scaled by 10^-12) per SI unit of area (scaled by 10^-4) produced per SI unit of volume (scaled by 10^-3).,
PicoW-PER-M2,皮瓦每平方米,Picowatt Per Square Metre,pW/m2,,PowerPerArea,A0E0L0I0M1H0T-3D0,1e-12,W-PER-M2,51.05009277914866,,,,
PlanckArea,普朗克地区,Planck Area,,,Area,A0E0L2I0M0H0T0D0,2.61e-70,M2,17.609596930634815,"量子力学,能量,频率",普朗克面积是物理学中一个非常小的单位面积，用于描述量子力学中的粒子行为。它的数值为普朗克长度的平方，约为10的负70次方平方米。,,
PlanckCharge,普朗克充电,Planck Charge,,,ElectricCharge,A0E1L0I0M0H0T1D0,1.88e-18,C,19.819475153488813,"电子,电荷,光子",这是一个量子力学中的基本单位，表示电荷的最小单位（即元电荷）。它通常用于描述微观领域中的电子行为，如量子力学中的电子波函数。普朗克充电是普朗克常数与基本电荷之积，用于描述量子态中的电荷分布情况。,"In physics, the Planck charge, denoted by, is one of the base units in the system of natural units called Planck units. It is a quantity of electric charge defined in terms of fundamental physical constants. The Planck charge is defined as: coulombs, where: is the speed of light in the vacuum, is Plancks constant, is the reduced Planck constant, is the permittivity of free space is the elementary charge = (137.03599911) is the fine structure constant. The Planck charge is times greater than the elementary charge (e) carried by an electron.""",https://en.wikipedia.org/wiki/Planck_units
PlanckCurrent,普朗克电流,Planck Current,,,ElectricCurrent,A0E1L0I0M0H0T0D0,3.4799999999999995e+25,,16.73150361279353,"电流,电子,光子,量子",普朗克电流是一种电子流，其大小为普朗克常数除以2pi。它是一种基本的电流单位，用于描述微观尺度的电流。这个单位通常被用来研究量子物理学领域的现象。,"The Planck current is the unit of electric current, denoted by IP, in the system of natural units known as Planck units. (approx 3.479 times 10 A), where:  the Planck time is the permittivity in vacuum and the reduced Planck constant G is the gravitational constant c is the speed of light in vacuum. The Planck current is that current which, in a conductor, carries a Planck charge in Planck time. Alternatively, the Planck current is that constant current which, if maintained in two straight parallel conductors of infinite length and negligible circular cross-section, and placed a Planck length apart in vacuum, would produce between these conductors a force equal to a Planck force per Planck length.""",http://en.wikipedia.org/wiki/Planck_current?oldid=493640689
PlanckCurrentDensity,普朗克现行的稠密,Planck Current Density,,,ElectricCurrentDensity,A0E1L-2I0M0H0T0D0,1.3300000000000001e+95,A-PER-M2,10.0,"能量,频率,光子",,,
PlanckDensity,普朗克密度,Planck Density,,,Density,A0E0L-3I0M1H0T0D0,5.16e+96,,17.710541833591464,"量子力学,粒子,能量",普朗克密度是指在普朗克长度和普朗克时间中，空间和时间的单位体积或单位体积的倒数。它在量子力学以及黑洞及宇宙学等领域中有应用。,"The Planck density is the unit of density, denoted by (rho_P), in the system of natural units known as Planck units. (1  rho_P  is approx 5.155 times 10^{96} kg/m^3). This is a unit which is very large, about equivalent to (10^{23}) solar masses squeezed into the space of a single atomic nucleus. At one unit of Planck time after the Big Bang, the mass density of the universe is thought to have been approximately one unit of Planck density.""","http://en.wikipedia.org/wiki/Planck_density?oldid=493642128,http://baike.baidu.com/view/6252979.htm"
PlanckEnergy,普朗克能量,Planck Energy,E?,,Energy,A0E0L2I0M1H0T-2D0,1956100000.0,J,22.68236410051509,"量子,光子,辐射",普朗克能量是一个表示微观领域能量大小的单位，用于描述微观粒子的能量，如光子和量子。这个单位的大小与普朗克常数相关。,"In physics, the unit of energy in the system of natural units known as Planck units is called the Planck energy, denoted by (E_P). (E_P) is a derived, as opposed to basic, Planck unit. An equivalent definition is:(E_P = hbar / T_P) where (T_P) is the Planck time. Also: (E_P = m_P c^2) where (m_P) is the Planck mass.""","http://en.wikipedia.org/wiki/Planck_energy?oldid=493639955,http://baike.baidu.com/view/1596791.htm"
PlanckForce,普朗克力,Planck Force,,,Force,A0E0L1I0M1H0T-2D0,1.2100000000000001e+44,N,18.619938312101866,"量子,光子,能量",Planck Force是物理学中量子引力的一个单位，表示引力常数和普朗克长度的平方根的乘积。其常见的中文翻译是普朗克力。它没有常见的别名。,"Planck force is the derived unit of force resulting from the definition of the base Planck units for time, length, and mass. It is equal to the natural unit of momentum divided by the natural unit of time.",http://en.wikipedia.org/wiki/Planck_force?oldid=493643031
PlanckFrequency,普朗克频率,Planck Frequency,,,Frequency,A0E0L0I0M0H0T-1D0,1.85e+43,HZ,22.5013373029986,"能量,光子,波长",普朗克频率是一个物理单位，表示一个单色光子的能量，其公式为E=hv，其中h为普朗克常数，v为光子的频率。普朗克频率常用于量子力学中的计算，也常用于黑体辐射的物理学研究。,,http://en.wikipedia.org/wiki/Planck_angular_frequency?oldid=493641308
PlanckFrequency_Ang,普朗克角频率,Planck Angular Frequency,,,AngularVelocity,A0E0L0I0M0H0T-1D0,,N-PER-M,10.0,"量子,光子,能量",,,
PlanckImpedance,普朗克阻抗,Planck Impedance,ZP,,Resistance,A0E-2L2I0M1H0T-3D0,29.9792458,OHM,10.0,"电磁波,电阻,散射",,"The Planck impedance is the unit of electrical resistance, denoted by ZP, in the system of natural units known as Planck units. The Planck impedance is directly coupled to the impedance of free space, Z0, and differs in value from Z0 only by a factor of (4pi). If the Planck charge were instead defined to normalize the permittivity of free space, (epsilon_0), rather than the Coulomb constant, (1/(4piepsilon_0)), then the Planck impedance would be identical to the characteristic impedance of free space.""",http://en.wikipedia.org/wiki/Planck_impedance
PlanckLength,普朗克长度,Planck Length,,,Length,A0E0L1I0M0H0T0D0,1.62e-35,M,25.924740736779285,"量子力学,光,粒子",普朗克长度是量子力学中的一个基本单位，表示宇宙中最小的长度单位，约为1.616×10^-35米。它是由普朗克常数和光速等物理常数计算而来。由于普朗克长度比任何物理现象中的长度都小得多，因此只在高能物理学和宇宙学中有用途。,"In physics, the Planck length, denoted (ell_P), is a unit of length, equal to (1.616199(97)×10^{-35})?metres. It is a base unit in the system of Planck units. The Planck length can be defined from three fundamental physical constants: the speed of light in a vacuum, Plancks constant, and the gravitational constant. ""","http://en.wikipedia.org/wiki/Planck_length?oldid=495093067','https://en.wikipedia.org/wiki/Planck_units"
PlanckMass,普朗克质量,Planck Mass,,,Mass,A0E0L0I0M1H0T0D0,2.18e-08,KiloGM,23.50427325400692,"粒子,波长,能量",普朗克质量是一个基本的物理单位，通常用于描述微观领域中的质量。它是根据普朗克常数和光速定义的。在普朗克标准下，一个粒子的质量越大，它的波长就越短。因此，普朗克质量通常被用来描述粒子的量子特性。,"In physics, the Planck mass, denoted by (m_P), is the unit of mass in the system of natural units known as Planck units. It is defined so that (approx  1.2209 times 10 GeV/c_0 = 2.17651(13) times 10 kg), (or (21.7651 mu g)), where (c_0) is the speed of light in a vacuum, (G) is the gravitational constant, and (hbar) is the reduced Planck constant. Particle physicists and cosmologists often use the reduced Planck mass, which is (approx  4.341 times 10 kg = 2.435  times 10 GeV/c). The added factor of (1/{sqrt{8pi}}) simplifies a number of equations in general relativity. Quantum effects are typified by the magnitude of Plancks constant.""","http://en.wikipedia.org/wiki/Planck_mass?oldid=493648632','https://en.wikipedia.org/wiki/Planck_units"
PlanckMomentum,普朗克动量,Planck Momentum,,,LinearMomentum,A0E0L1I0M1H0T-1D0,6.52485,KiloGM-M-PER-SEC,18.87009591752092,"光子,波长,速度,质量",普朗克动量是一个物理单位，用于描述微观粒子的运动情况。它是普朗克常数除以长度单位得到的结果。它的常见单位是公斤·米/秒。它没有常见的别名。,"Planck momentum is the unit of momentum in the system of natural units known as Planck units. It has no commonly used symbol of its own, but can be denoted by, where is the Planck mass and is the speed of light in a vacuum. Then where is the reduced Plancks constant, is the Planck length, is the gravitational constant. In SI units Planck momentum is (approx 6.5 kg m/s).""","http://en.wikipedia.org/wiki/Planck_momentum?oldid=493644981,http://baike.baidu.com/item/%E6%99%AE%E6%9C%97%E5%85%8B%E5%8A%A8%E9%87%8F"
PlanckPower,普朗克功率,Planck Power,,,Power,A0E0L2I0M1H0T-3D0,3.63e+52,W,19.992904753952395,"能量,辐射,光子",普朗克功率是一个能量和时间的单位，用于描述微小尺度的粒子和场的相互作用。它是根据普朗克常数和与之相关的时间单位推导得出的。在物理学中，它通常用于描述黑体辐射的能量密度。,"The Planck energy divided by the Planck time is the Planck power (P_p ), equal to about (3.62831 times 10^{52} W). This is an extremely large unit; even gamma-ray bursts, the most luminous phenomena known, have output on the order of (1 times 10^{45} W), less than one ten-millionth of the Planck power.""",http://en.wikipedia.org/wiki/Planck_power?oldid=493642483
PlanckPressure,普朗克压力,Planck Pressure,,,ForcePerArea,A0E0L-1I0M1H0T-2D0,4.63e+113,PA,16.64274514511647,"量子力学,波动,普朗克常数",普朗克压力是一个极微小而极高的压力单位，通常用于描述高能物理学或宇宙学。它基于普朗克长度、普朗克时间和普朗克质量的基本常数。通常用于描述黑洞、宇宙早期状态等极端条件下的物理量。,,http://en.wikipedia.org/wiki/Planck_pressure?oldid=493640883
PlanckTemperature,普朗克温度,PlanckTemperature,,"普朗克热点,绝对热点,普朗克上限","Temperature,ThermodynamicTemperature",A0E0L0I0M0H1T0D0,,K,10.0,"量子力学,能量,微观物理",,,"https://en.wikipedia.org/wiki/Planck_units,http://baike.baidu.com/view/4229579.htm"
PlanckTime,普朗克时间,Planck Time,,,Time,A0E0L0I0M0H0T1D0,5.3900000000000025e-44,SEC,25.42479946785895,"量子力学,时间,粒子",普朗克时间是量子力学中的一个基本单位，是时间的最小可测量单位。它是以德国物理学家普朗克的名字命名的。该单位可用于描述宇宙的早期，即大爆炸后最初时期的时间尺度。,"In physics, the Planck time, denoted by (t_P), is the unit of time in the system of natural units known as Planck units. It is the time required for light to travel, in a vacuum, a distance of 1 Planck length. The unit is named after Max Planck, who was the first to propose it. (  t_P equiv  sqrt{frac{hbar G}{c^5}} approx 5.39106(32) times 10^{-44} s) where, (c) is the speed of light in a vacuum, (hbar) is the reduced Plancks constant (defined as (hbar = frac{h}{2 pi}) and (G) is the gravitational constant. The two digits between parentheses denote the standard error of the estimated value.""","http://en.wikipedia.org/wiki/Planck_time?oldid=495362103','https://en.wikipedia.org/wiki/Planck_units"
PlanckVolt,普朗克伏特,Planck Volt,,,EnergyPerElectricCharge,A0E-1L2I0M1H0T-3D0,1.0400000000000001e+27,V,18.0544321974543,"能量,光子,频率",普朗克伏特是一个电压的单位，表示单位电荷通过普朗克常数的电压降所做的功。它常用于量子力学和电子学中。,,
PlanckVolume,普朗克体积,Planck Volume,,,Volume,A0E0L3I0M0H0T0D0,4.22e-105,M3,18.59987907689057,"量子力学,波长,粒子,能量",普朗克体积是一个量子力学单位，表示在该体积内存在着一个量子力学系统的最小量子态。它也是普朗克长度、普朗克质量、普朗克时间等基本单位的组合单位之一。,,
Platinum-OunceTroy,铂,Platinum (one Troy ounce),,,Currency,A0E0L0I0M0H0T0D1,,,33.90541067415654,,,,
PoundSterling,英镑,Pound Sterling,,,Currency,A0E0L0I0M0H0T0D1,,,10.0,"货币,英国,汇率",,United Kingdom,"http://en.wikipedia.org/wiki/Pound_sterling?oldid=495524329,http://baike.baidu.com/view/42906.htm"
Pula,普拉,Pula,,,Currency,A0E0L0I0M0H0T0D1,,,10.0,"压力,力,牛顿",,Botswana,http://en.wikipedia.org/wiki/Pula?oldid=495207177
QT_UK,夸脱,Quart,,夸特,Volume,A0E0L3I0M0H0T0D0,0.001136523,M3,31.225621085179892,"液体,容量,厨房",夸脱是容积单位之一，通常用于液体的计量，等于4品脱或者1/4加仑。在不同的国家和地区，夸脱的容量可能略有不同。,,",http://baike.baidu.com/view/462298.htm"
QT_UK-PER-DAY,夸脱每天,Quart (UK Liquid) Per Day,,,VolumeFlowRate,A0E0L3I0M0H0T-1D0,1.32e-08,M3-PER-SEC,39.21181594545152,,,,
QT_UK-PER-HR,夸脱每小时,Quart (UK Liquid) Per Hour,,,VolumeFlowRate,A0E0L3I0M0H0T-1D0,3.16e-07,M3-PER-SEC,39.21181594545152,,,,
QT_UK-PER-MIN,夸脱每分钟,Quart (UK Liquid) Per Minute,,,VolumeFlowRate,A0E0L3I0M0H0T-1D0,1.89e-05,M3-PER-SEC,39.21181594545152,,,,
